,Timestamp,Trend Flags,Status,Value,predicted_mean
444,05-Dec-23 3:00:00 PM IST,{ },{ok},23,
445,05-Dec-23 3:15:00 PM IST,{ },{ok},23,
446,05-Dec-23 3:30:00 PM IST,{ },{ok},23,
447,05-Dec-23 3:45:00 PM IST,{ },{ok},23,
448,05-Dec-23 4:00:00 PM IST,{ },{ok},23,
449,05-Dec-23 4:15:00 PM IST,{ },{ok},23,
450,05-Dec-23 4:30:00 PM IST,{ },{ok},23,
451,05-Dec-23 4:45:00 PM IST,{ },{ok},23,
452,05-Dec-23 5:00:00 PM IST,{ },{ok},23,
453,05-Dec-23 5:15:00 PM IST,{ },{ok},23,
454,05-Dec-23 5:30:00 PM IST,{ },{ok},23,
455,05-Dec-23 5:45:00 PM IST,{ },{ok},23,
456,05-Dec-23 6:00:00 PM IST,{ },{ok},23,
457,05-Dec-23 6:15:00 PM IST,{ },{ok},23,
458,05-Dec-23 6:30:00 PM IST,{ },{ok},23,
459,05-Dec-23 6:45:00 PM IST,{ },{ok},23,
460,05-Dec-23 7:00:00 PM IST,{ },{ok},23,
461,05-Dec-23 7:15:00 PM IST,{ },{ok},23,
462,05-Dec-23 7:30:00 PM IST,{ },{ok},23,
463,05-Dec-23 7:45:00 PM IST,{ },{ok},23,
464,05-Dec-23 8:00:00 PM IST,{ },{ok},23,
465,05-Dec-23 8:15:00 PM IST,{ },{ok},23,
466,05-Dec-23 8:30:00 PM IST,{ },{ok},23,
467,05-Dec-23 8:45:00 PM IST,{ },{ok},23,
468,05-Dec-23 9:00:00 PM IST,{ },{ok},23,
469,05-Dec-23 9:15:00 PM IST,{ },{ok},23,
470,05-Dec-23 9:30:00 PM IST,{ },{ok},23,
471,05-Dec-23 9:45:00 PM IST,{ },{ok},23,
472,05-Dec-23 10:00:00 PM IST,{ },{ok},23,
473,05-Dec-23 10:15:00 PM IST,{ },{ok},23,
474,05-Dec-23 10:30:00 PM IST,{ },{ok},23,
475,05-Dec-23 10:45:00 PM IST,{ },{ok},23,
476,05-Dec-23 11:00:00 PM IST,{ },{ok},23,
477,05-Dec-23 11:15:00 PM IST,{ },{ok},23,
478,05-Dec-23 11:30:00 PM IST,{ },{ok},23,
479,05-Dec-23 11:45:00 PM IST,{ },{ok},23,
480,06-Dec-23 12:00:00 AM IST,{ },{ok},23,
481,06-Dec-23 12:15:00 AM IST,{ },{ok},23,
482,06-Dec-23 12:30:00 AM IST,{ },{ok},23,
483,06-Dec-23 12:45:00 AM IST,{ },{ok},23,
484,06-Dec-23 1:00:00 AM IST,{ },{ok},23,
485,06-Dec-23 1:15:00 AM IST,{ },{ok},23,
486,06-Dec-23 1:30:00 AM IST,{ },{ok},23,
487,06-Dec-23 1:45:00 AM IST,{ },{ok},23,
488,06-Dec-23 2:00:00 AM IST,{ },{ok},23,
489,06-Dec-23 2:15:00 AM IST,{ },{ok},23,
490,06-Dec-23 2:30:00 AM IST,{ },{ok},23,
491,06-Dec-23 2:45:00 AM IST,{ },{ok},23,
492,06-Dec-23 3:00:00 AM IST,{ },{ok},23,
493,06-Dec-23 3:15:00 AM IST,{ },{ok},23,
494,06-Dec-23 3:30:00 AM IST,{ },{ok},23,
495,06-Dec-23 3:45:00 AM IST,{ },{ok},23,
496,06-Dec-23 4:00:00 AM IST,{ },{ok},23,
497,06-Dec-23 4:15:00 AM IST,{ },{ok},23,
498,06-Dec-23 4:30:00 AM IST,{ },{ok},23,
499,06-Dec-23 4:45:00 AM IST,{ },{ok},23,
500,06-Dec-23 5:00:00 AM IST,{ },{ok},23,
501,06-Dec-23 5:15:00 AM IST,{ },{ok},23,
502,06-Dec-23 5:30:00 AM IST,{ },{ok},23,
503,06-Dec-23 5:45:00 AM IST,{ },{ok},23,
504,06-Dec-23 6:00:00 AM IST,{ },{ok},23,
505,06-Dec-23 6:15:00 AM IST,{ },{ok},23,
506,06-Dec-23 6:30:00 AM IST,{ },{ok},23,
507,06-Dec-23 6:45:00 AM IST,{ },{ok},23,
508,06-Dec-23 7:00:00 AM IST,{ },{ok},23,
509,06-Dec-23 7:15:00 AM IST,{ },{ok},23,
510,06-Dec-23 7:30:00 AM IST,{ },{ok},23,
511,06-Dec-23 7:45:00 AM IST,{ },{ok},23,
512,06-Dec-23 8:00:00 AM IST,{ },{ok},23,
513,06-Dec-23 8:15:00 AM IST,{ },{ok},23,
514,06-Dec-23 8:30:00 AM IST,{ },{ok},23,
515,06-Dec-23 8:45:00 AM IST,{ },{ok},23,
516,06-Dec-23 9:00:00 AM IST,{ },{ok},23,
517,06-Dec-23 9:15:00 AM IST,{ },{ok},23,
518,06-Dec-23 9:30:00 AM IST,{ },{ok},23,
519,06-Dec-23 9:45:00 AM IST,{ },{ok},23,
520,06-Dec-23 10:00:00 AM IST,{ },{ok},23,
521,06-Dec-23 10:15:00 AM IST,{ },{ok},23,
522,06-Dec-23 10:30:00 AM IST,{ },{ok},23,
523,06-Dec-23 10:45:00 AM IST,{ },{ok},23,
524,06-Dec-23 11:00:00 AM IST,{ },{ok},23,
525,06-Dec-23 11:15:00 AM IST,{ },{ok},23,
526,06-Dec-23 11:30:00 AM IST,{ },{ok},23,
527,06-Dec-23 11:45:00 AM IST,{ },{ok},23,
528,06-Dec-23 12:00:00 PM IST,{ },{ok},23,
529,06-Dec-23 12:15:00 PM IST,{ },{ok},23,
530,06-Dec-23 12:30:00 PM IST,{ },{ok},23,
531,06-Dec-23 12:45:00 PM IST,{ },{ok},23,
532,06-Dec-23 1:00:00 PM IST,{ },{ok},23,
533,06-Dec-23 1:15:00 PM IST,{ },{ok},23,
534,06-Dec-23 1:30:00 PM IST,{ },{ok},23,
535,06-Dec-23 1:45:00 PM IST,{ },{ok},23,
536,06-Dec-23 2:00:00 PM IST,{ },{ok},23,
537,06-Dec-23 2:15:00 PM IST,{ },{ok},23,
538,06-Dec-23 2:30:00 PM IST,{ },{ok},23,
539,06-Dec-23 2:45:00 PM IST,{ },{ok},23,
540,06-Dec-23 3:00:00 PM IST,{ },{ok},23,
541,06-Dec-23 3:15:00 PM IST,{ },{ok},23,
542,06-Dec-23 3:30:00 PM IST,{ },{ok},23,
543,06-Dec-23 3:45:00 PM IST,{ },{ok},23.5,
544,06-Dec-23 4:00:00 PM IST,{ },{ok},23.5,
545,06-Dec-23 4:15:00 PM IST,{ },{ok},23.5,
546,06-Dec-23 4:30:00 PM IST,{ },{ok},23.5,
547,06-Dec-23 4:45:00 PM IST,{ },{ok},23.5,
548,06-Dec-23 5:00:00 PM IST,{ },{ok},24,
549,06-Dec-23 5:15:00 PM IST,{ },{ok},24,
550,06-Dec-23 5:30:00 PM IST,{ },{ok},24,
551,06-Dec-23 5:45:00 PM IST,{ },{ok},24,
552,06-Dec-23 6:00:00 PM IST,{ },{ok},24,
553,06-Dec-23 6:15:00 PM IST,{ },{ok},24,
554,06-Dec-23 6:30:00 PM IST,{ },{ok},24,
555,06-Dec-23 6:45:00 PM IST,{ },{ok},24,
556,06-Dec-23 7:00:00 PM IST,{ },{ok},24,
557,06-Dec-23 7:15:00 PM IST,{ },{ok},24,
558,06-Dec-23 7:30:00 PM IST,{ },{ok},24,
559,06-Dec-23 7:45:00 PM IST,{ },{ok},24,
560,06-Dec-23 8:00:00 PM IST,{ },{ok},24,
561,06-Dec-23 8:15:00 PM IST,{ },{ok},24,
562,06-Dec-23 8:30:00 PM IST,{ },{ok},24,
563,06-Dec-23 8:45:00 PM IST,{ },{ok},24,
564,06-Dec-23 9:00:00 PM IST,{ },{ok},24,
565,06-Dec-23 9:15:00 PM IST,{ },{ok},24,
566,06-Dec-23 9:30:00 PM IST,{ },{ok},24,
567,06-Dec-23 9:45:00 PM IST,{ },{ok},24,
568,06-Dec-23 10:00:00 PM IST,{ },{ok},24,
569,06-Dec-23 10:15:00 PM IST,{ },{ok},24,
570,06-Dec-23 10:30:00 PM IST,{ },{ok},24,
571,06-Dec-23 10:45:00 PM IST,{ },{ok},24,
572,06-Dec-23 11:00:00 PM IST,{ },{ok},24,
573,06-Dec-23 11:15:00 PM IST,{ },{ok},24,
574,06-Dec-23 11:30:00 PM IST,{ },{ok},24,
575,06-Dec-23 11:45:00 PM IST,{ },{ok},24,
576,07-Dec-23 12:00:00 AM IST,{ },{ok},24,
577,07-Dec-23 12:15:00 AM IST,{ },{ok},24,
578,07-Dec-23 12:30:00 AM IST,{ },{ok},24,
579,07-Dec-23 12:45:00 AM IST,{ },{ok},24,
580,07-Dec-23 1:00:00 AM IST,{ },{ok},24,
581,07-Dec-23 1:15:00 AM IST,{ },{ok},24,
582,07-Dec-23 1:30:00 AM IST,{ },{ok},24,
583,07-Dec-23 1:45:00 AM IST,{ },{ok},24,
584,07-Dec-23 2:00:00 AM IST,{ },{ok},24,
585,07-Dec-23 2:15:00 AM IST,{ },{ok},24,
586,07-Dec-23 2:30:00 AM IST,{ },{ok},24,
587,07-Dec-23 2:45:00 AM IST,{ },{ok},24,
588,07-Dec-23 3:00:00 AM IST,{ },{ok},24,
589,07-Dec-23 3:15:00 AM IST,{ },{ok},24,
590,07-Dec-23 3:30:00 AM IST,{ },{ok},24,
591,07-Dec-23 3:45:00 AM IST,{ },{ok},24,
592,07-Dec-23 4:00:00 AM IST,{ },{ok},24,
593,07-Dec-23 4:15:00 AM IST,{ },{ok},24,
594,07-Dec-23 4:30:00 AM IST,{ },{ok},24,
595,07-Dec-23 4:45:00 AM IST,{ },{ok},24,
596,07-Dec-23 5:00:00 AM IST,{ },{ok},24,
597,07-Dec-23 5:15:00 AM IST,{ },{ok},24,
598,07-Dec-23 5:30:00 AM IST,{ },{ok},24,
599,07-Dec-23 5:45:00 AM IST,{ },{ok},24,
600,07-Dec-23 6:00:00 AM IST,{ },{ok},24,
601,07-Dec-23 6:15:00 AM IST,{ },{ok},24,
602,07-Dec-23 6:30:00 AM IST,{ },{ok},24,
603,07-Dec-23 6:45:00 AM IST,{ },{ok},24,
604,07-Dec-23 7:00:00 AM IST,{ },{ok},24,
605,07-Dec-23 7:15:00 AM IST,{ },{ok},24,
606,07-Dec-23 7:30:00 AM IST,{ },{ok},24,
607,07-Dec-23 7:45:00 AM IST,{ },{ok},24,
608,07-Dec-23 8:00:00 AM IST,{ },{ok},23,
609,07-Dec-23 8:15:00 AM IST,{ },{ok},23,
610,07-Dec-23 8:30:00 AM IST,{ },{ok},23,
611,07-Dec-23 8:45:00 AM IST,{ },{ok},23,
612,07-Dec-23 9:00:00 AM IST,{ },{ok},23,
613,07-Dec-23 9:15:00 AM IST,{ },{ok},23,
614,07-Dec-23 9:30:00 AM IST,{ },{ok},23,
615,07-Dec-23 9:45:00 AM IST,{ },{ok},23,
616,07-Dec-23 10:00:00 AM IST,{ },{ok},23,
617,07-Dec-23 10:15:00 AM IST,{ },{ok},23,
618,07-Dec-23 10:30:00 AM IST,{ },{ok},23,
619,07-Dec-23 10:45:00 AM IST,{ },{ok},23,
620,07-Dec-23 11:00:00 AM IST,{ },{ok},23,
621,07-Dec-23 11:15:00 AM IST,{ },{ok},23,
622,07-Dec-23 11:30:00 AM IST,{ },{ok},23,
623,07-Dec-23 11:45:00 AM IST,{ },{ok},23,
624,07-Dec-23 12:00:00 PM IST,{ },{ok},23,
625,07-Dec-23 12:15:00 PM IST,{ },{ok},23,
626,07-Dec-23 12:30:00 PM IST,{ },{ok},23,
627,07-Dec-23 12:45:00 PM IST,{ },{ok},23,
628,07-Dec-23 1:00:00 PM IST,,,23.00143202,
629,07-Dec-23 1:15:00 PM IST,,,23.0008316,
630,07-Dec-23 1:30:00 PM IST,,,23.00108334,
631,07-Dec-23 1:45:00 PM IST,,,23.01107894,
632,07-Dec-23 2:00:00 PM IST,,,22.96545555,
633,07-Dec-23 2:15:00 PM IST,,,22.95413029,
634,07-Dec-23 2:30:00 PM IST,,,22.95413809,
635,07-Dec-23 2:45:00 PM IST,,,22.95413478,
636,07-Dec-23 3:00:00 PM IST,,,22.95413625,
637,07-Dec-23 3:15:00 PM IST,,,22.95413568,
638,07-Dec-23 3:30:00 PM IST,,,22.95413592,
639,07-Dec-23 3:45:00 PM IST,,,22.97531002,
,07-Dec-23 4:00:00 PM IST,,,,
,07-Dec-23 4:15:00 PM IST,,,,
,07-Dec-23 4:30:00 PM IST,,,,
,07-Dec-23 4:45:00 PM IST,,,,
,07-Dec-23 5:00:00 PM IST,,,,
,07-Dec-23 5:15:00 PM IST,,,,
,07-Dec-23 5:30:00 PM IST,,,,
,07-Dec-23 5:45:00 PM IST,,,,
,07-Dec-23 6:00:00 PM IST,,,,
,07-Dec-23 6:15:00 PM IST,,,,
,06-Dec-23 6:30:00 PM IST,,,,
,06-Dec-23 6:45:00 PM IST,,,,
,06-Dec-23 7:00:00 PM IST,,,,
,06-Dec-23 7:15:00 PM IST,,,,
,06-Dec-23 7:30:00 PM IST,,,,
,06-Dec-23 7:45:00 PM IST,,,,
,06-Dec-23 8:00:00 PM IST,,,,
,06-Dec-23 8:15:00 PM IST,,,,
,06-Dec-23 8:30:00 PM IST,,,,
,06-Dec-23 8:45:00 PM IST,,,,
,06-Dec-23 9:00:00 PM IST,,,,
,06-Dec-23 9:15:00 PM IST,,,,
,06-Dec-23 9:30:00 PM IST,,,,
,06-Dec-23 9:45:00 PM IST,,,,
,06-Dec-23 10:00:00 PM IST,,,,
,06-Dec-23 10:15:00 PM IST,,,,
,06-Dec-23 10:30:00 PM IST,,,,
,06-Dec-23 10:45:00 PM IST,,,,
,06-Dec-23 11:00:00 PM IST,,,,
,06-Dec-23 11:15:00 PM IST,,,,
,06-Dec-23 11:30:00 PM IST,,,,
,06-Dec-23 11:45:00 PM IST,,,,
